Image Index,Method,Jaccard Index (IoU),F1 Score,Pixel Accuracy
38,LRP + saliency + rollout (multiply),0.03369663941871026,0.00028673458386194384,0.0001434141220001902
38,LRP + saliency + CAM (sqrt),0.17834092634776005,0.001451641749649354,0.000726348073418753
38,LRP + saliency + CAM (multiply),0.12015945330296128,0.0009782936271820353,0.0004893861952890587
38,LRP + rollout + CAM (sqrt),0.28170083523158695,0.002291996314890022,0.0011473129760015215
38,LRP + rollout + CAM (multiply),0.15926347760060744,0.0012964576881949724,0.0006486493172946608
38,saliency + rollout + CAM (sqrt),0.2992944671370219,0.002489215842963217,0.00124627258579141
38,saliency + rollout + CAM (multiply),0.11361047835990888,0.0009249989664276378,0.0004627134879628778
39,LRP + saliency + rollout (sqrt),0.02020078951215946,0.00016104278016951452,8.052787430113656e-05
39,LRP + saliency + rollout (multiply),0.014133242360738827,0.00011267439276272948,5.634037043987841e-05
39,LRP + saliency + CAM (sqrt),0.0,0.0,0.0
39,LRP + saliency + CAM (multiply),0.0,0.0,0.0
39,LRP + rollout + CAM (sqrt),0.0,0.0,0.0
39,LRP + rollout + CAM (multiply),0.0,0.0,0.0
39,saliency + rollout + CAM (sqrt),0.0,0.0,0.0
39,saliency + rollout + CAM (multiply),0.0,0.0,0.0
40,LRP + saliency + rollout (sqrt),0.222118334550767,0.0017791362225769156,0.0008903702626170631
40,LRP + saliency + rollout (multiply),0.1476207219878106,0.0011794370143059997,0.0005900664802768698
40,LRP + saliency + CAM (sqrt),0.15608884200656353,0.0012470520924583665,0.000623915073528163
40,LRP + saliency + CAM (multiply),0.10070909517112049,0.0008047806358118251,0.00040255230105430755
40,LRP + rollout + CAM (sqrt),0.15368612283169245,0.0012278676562335763,0.0006143109744049587
40,LRP + rollout + CAM (multiply),0.08972105016408814,0.0007170050917430494,0.0003586311160396537
40,saliency + rollout + CAM (sqrt),0.24454992967651196,0.0019531106024349293,0.0009775098936861365
40,saliency + rollout + CAM (multiply),0.11046647913736521,0.0008827188583752517,0.0004415543133473202
41,LRP + saliency + rollout (sqrt),0.5498247371056585,0.004504777094562369,0.002257638420427584
41,LRP + saliency + rollout (multiply),0.16313765267740163,0.0013218791025125804,0.0006613907333675223
41,LRP + saliency + CAM (sqrt),0.25093031123139375,0.002031415390556212,0.0010167597439903829
41,LRP + saliency + CAM (multiply),0.025831669286655055,0.00020833351179885536,0.00010417760774286362
41,LRP + rollout + CAM (sqrt),0.2611174458380844,0.0021165553446873537,0.0010594245866350754
41,LRP + rollout + CAM (multiply),0.05385660890248046,0.0004344353761960249,0.00021726514246373532
41,saliency + rollout + CAM (sqrt),0.7320550435968428,0.006051688904587942,0.0030353722387579424
41,saliency + rollout + CAM (multiply),0.30537479929012085,0.002473499382138542,0.001238308505193545
42,LRP + saliency + rollout (sqrt),0.7397790055248619,0.007887507298815917,0.003964142128853863
42,LRP + saliency + rollout (multiply),0.28620961386918836,0.0026830922342505,0.0013440780631065374
42,LRP + saliency + CAM (sqrt),0.36476043276661513,0.0034851155293646827,0.0017467093771648835
42,LRP + saliency + CAM (multiply),0.1750791271031151,0.0015540957669004218,0.0007778777777119883
42,LRP + rollout + CAM (sqrt),0.31879769506307426,0.003023702906048809,0.0015150483453629307
42,LRP + rollout + CAM (multiply),0.1681946991165194,0.0014920418274480983,0.0007467922718471895
42,saliency + rollout + CAM (sqrt),0.5303050847457628,0.00576509061481279,0.0028946527008863808
42,saliency + rollout + CAM (multiply),0.18715175352343494,0.0016884187337598735,0.000845229707085719
43,LRP + saliency + rollout (sqrt),0.35722256382227685,0.0028370869812416027,0.0014205806141008974
43,LRP + saliency + rollout (multiply),0.28619112940100594,0.0022647827369930134,0.001133675132431151
43,LRP + saliency + CAM (sqrt),0.22471422039323274,0.0017787159060977708,0.0008901496146881116
43,LRP + saliency + CAM (multiply),0.11396890717878372,0.0009025116346603935,0.0004514595410743958
43,LRP + rollout + CAM (sqrt),0.1798811156835848,0.0014240940495746904,0.0007125543970257465
43,LRP + rollout + CAM (multiply),0.1064471879286694,0.0008429727826249115,0.00042166411699947584
43,saliency + rollout + CAM (sqrt),0.22265660722450845,0.0017624433085109146,0.0008819988907770393
43,saliency + rollout + CAM (multiply),0.08289894833104709,0.000656551619243517,0.00032838361001720343
44,LRP + saliency + rollout (sqrt),0.15335034241976636,0.001297802486280455,0.0006494339205250975
44,LRP + saliency + rollout (multiply),0.030788608214960465,0.0002501884231561895,0.0001251098620976545
44,LRP + saliency + CAM (sqrt),0.6119127627330829,0.00526610949220914,0.0026406711120475395
44,LRP + saliency + CAM (multiply),0.35783272826905954,0.0029661249116734673,0.0014853952718139707
44,LRP + rollout + CAM (sqrt),0.5957594497381208,0.005352183419853023,0.0026844595637817185
44,LRP + rollout + CAM (multiply),0.17525222155408565,0.0014902528486953044,0.0007458253824594267
44,saliency + rollout + CAM (sqrt),0.6280792521606209,0.006052159725349899,0.0030376105836119162
44,saliency + rollout + CAM (multiply),0.32106289614822037,0.0029895349252928387,0.001497906258023736
45,LRP + saliency + rollout (sqrt),0.7830477072718851,0.006676413139888745,0.0033499410302584524
45,LRP + saliency + rollout (multiply),0.473908111174135,0.003965132461763523,0.001986662058995105
45,LRP + saliency + CAM (sqrt),0.7184420015163002,0.00599032113921195,0.003004365663124255
45,LRP + saliency + CAM (multiply),0.18741568703025632,0.0015404275102137471,0.0007708074416009333
45,LRP + rollout + CAM (sqrt),0.7495181275814594,0.006450208944589893,0.00323620234864433
45,LRP + rollout + CAM (multiply),0.352601712032317,0.002901449260450975,0.0014528432292591372
45,saliency + rollout + CAM (sqrt),0.7418806477587904,0.006548679345716487,0.0032861364039871153
45,saliency + rollout + CAM (multiply),0.484262631923041,0.004100691146382415,0.002054826007558272
46,LRP + saliency + rollout (sqrt),0.4627508070131021,0.004656226724041026,0.002335808866872313
46,LRP + saliency + rollout (multiply),0.295004712535344,0.0027942534793461496,0.001400015655127134
46,LRP + saliency + CAM (sqrt),0.4317323617091752,0.004152525174325453,0.0020821319088232615
46,LRP + saliency + CAM (multiply),0.15768380320619127,0.0014563068072132497,0.000729081635098156
46,LRP + rollout + CAM (sqrt),0.4571390392196165,0.004359336223841275,0.002185966935732508
46,LRP + rollout + CAM (multiply),0.13175033921302579,0.0012393570532148138,0.0006204542223315596
46,saliency + rollout + CAM (sqrt),0.4167252733201202,0.0041524387136231584,0.0020824514012137514
46,saliency + rollout + CAM (multiply),0.0,0.0,0.0
47,LRP + saliency + rollout (sqrt),0.012682174887892377,0.00010226933391869815,5.1138220960624415e-05
47,LRP + saliency + rollout (multiply),0.011143818334735071,8.983946704290005e-05,4.4922525595244656e-05
47,LRP + saliency + CAM (sqrt),0.011528892315239864,9.2946964010314e-05,4.6476449436589596e-05
47,LRP + saliency + CAM (multiply),0.011143818334735071,8.983946704290005e-05,4.4922525595244656e-05
47,LRP + rollout + CAM (sqrt),0.01159897676700424,9.351196472875598e-05,4.6758981044106854e-05
47,LRP + rollout + CAM (multiply),0.011143818334735071,8.983946704290005e-05,4.4922525595244656e-05
47,saliency + rollout + CAM (sqrt),0.012228451296426069,9.859691504660964e-05,4.9301765511762216e-05
47,saliency + rollout + CAM (multiply),0.011143818334735071,8.983946704290005e-05,4.4922525595244656e-05
48,LRP + saliency + rollout (sqrt),0.5491631090330013,0.005299583583127327,0.002659017289026222
48,LRP + saliency + rollout (multiply),0.11946832846888066,0.000993217657960628,0.0004969251831478545
48,LRP + saliency + CAM (sqrt),0.5614787034556656,0.004801213654662105,0.002407027496581486
48,LRP + saliency + CAM (multiply),0.19084777664496902,0.0015953835820704716,0.0007984598436383651
48,LRP + rollout + CAM (sqrt),0.6041111111111112,0.005335364856395569,0.0026759150420352113
48,LRP + rollout + CAM (multiply),0.0,0.0,0.0
48,saliency + rollout + CAM (sqrt),0.6480196284612688,0.006043802201469989,0.0030330646371863764
48,saliency + rollout + CAM (multiply),0.0014565782221872294,1.2138263349137134e-05,6.070066614879702e-06
49,LRP + saliency + rollout (sqrt),0.7253206915783603,0.006881762535536591,0.0034546328738667186
49,LRP + saliency + rollout (multiply),0.28370281605751946,0.0025119063565554258,0.001257799819896879
49,LRP + saliency + CAM (sqrt),0.6274843838727996,0.0058507709251101325,0.0029353089777952508
49,LRP + saliency + CAM (multiply),0.27038369304556353,0.0023926935309737094,0.0011980310850548943
49,LRP + rollout + CAM (sqrt),0.6383530089260006,0.005869629104040963,0.0029446063365484486
49,LRP + rollout + CAM (multiply),0.29477163461538464,0.0026020081349224767,0.0013029584195552676
49,saliency + rollout + CAM (sqrt),0.6410891089108911,0.006848644946678408,0.003440022738683122
49,saliency + rollout + CAM (multiply),0.24061433447098976,0.0022437759088485927,0.0011236522150293133
50,LRP + saliency + rollout (sqrt),0.2017801837441116,0.0016088328304822877,0.0008050722981506805
50,LRP + saliency + rollout (multiply),0.07019100302682392,0.0005585037332029743,0.00027932986998907913
50,LRP + saliency + CAM (sqrt),0.19281318452070512,0.001534405473390755,0.0007677937021186807
50,LRP + saliency + CAM (multiply),0.08618620185784365,0.0006857325078522911,0.0003429838515144715
50,LRP + rollout + CAM (sqrt),0.23147153598281417,0.0018777969340312572,0.0009398567484279387
50,LRP + rollout + CAM (multiply),0.12174586776859504,0.0009784852595679158,0.0004895022331332785
50,saliency + rollout + CAM (sqrt),0.2387914728285875,0.0019381077267990072,0.0009700742176349358
50,saliency + rollout + CAM (multiply),0.06661120066559201,0.0005319275386797172,0.00026603833714201517
51,LRP + saliency + rollout (sqrt),0.20046500310903242,0.0016776902492823716,0.0008397071047261411
51,LRP + saliency + rollout (multiply),0.07445989775163542,0.0006132968600174254,0.0003067790352937446
51,LRP + saliency + CAM (sqrt),0.019209538529476707,0.00015760766063809817,7.881809101677603e-05
51,LRP + saliency + CAM (multiply),0.010155683276602868,8.243373369555863e-05,4.12209556467047e-05
51,LRP + rollout + CAM (sqrt),0.020744137226196724,0.00017006178836161432,8.504653211723965e-05
51,LRP + rollout + CAM (multiply),0.011413864488334358,9.23987950110086e-05,4.62037085270756e-05
51,saliency + rollout + CAM (sqrt),0.01007222114613022,8.243096152206506e-05,4.12209556467047e-05
51,saliency + rollout + CAM (multiply),0.010124047393892196,8.243268827490124e-05,4.12209556467047e-05
52,LRP + saliency + rollout (sqrt),0.1160797756310377,0.0009557929713935654,0.00047812497994442196
52,LRP + saliency + rollout (multiply),0.06918043004051107,0.0005697369586055303,0.0002849496524769441
52,LRP + saliency + CAM (sqrt),0.5829570284049527,0.0051221698955407555,0.0025683975432719153
52,LRP + saliency + CAM (multiply),0.2729464958553127,0.0023215002198438916,0.0011622608572877157
52,LRP + rollout + CAM (sqrt),0.6511561108717507,0.0058007393575815495,0.0029098237034469922
52,LRP + rollout + CAM (multiply),0.2931498653903679,0.0025121795849520445,0.0012578858532766
52,saliency + rollout + CAM (sqrt),0.7095661403741542,0.006836090415860037,0.0034322313996547234
52,saliency + rollout + CAM (multiply),0.47795490449518885,0.00426108628251591,0.0021358388365839416
53,LRP + saliency + rollout (sqrt),0.2386103781882146,0.0019191111961534306,0.0009604799496712755
53,LRP + saliency + rollout (multiply),0.05976060552719591,0.0004806554753224294,0.0002403855089667512
53,LRP + saliency + CAM (sqrt),0.31644956873789826,0.002542584129621936,0.0012729103055816701
53,LRP + saliency + CAM (multiply),0.15701461010385495,0.0012623772140912856,0.0006315872577270753
53,LRP + rollout + CAM (sqrt),0.35286783042394015,0.003000485060747453,0.0015028519669570823
53,LRP + rollout + CAM (multiply),0.21604938271604937,0.0017702069745093732,0.0008859569016042635
53,saliency + rollout + CAM (sqrt),0.40209488601355514,0.003458601801306524,0.0017327936283324946
53,saliency + rollout + CAM (multiply),0.2717840573597638,0.0022783646051603686,0.0011406805742133614
54,LRP + saliency + rollout (sqrt),0.02317274226048727,0.00021477531043203156,0.00010746396718313792
54,LRP + saliency + rollout (multiply),0.003011462988148436,2.632579573432941e-05,1.3167521670661168e-05
54,LRP + saliency + CAM (sqrt),0.05606870038444256,0.0004767857760749917,0.00023850204574439504
54,LRP + saliency + CAM (multiply),0.002174132874911518,1.8261427194237884e-05,9.132313416748875e-06
54,LRP + rollout + CAM (sqrt),0.6218384619147791,0.005382925188519899,0.0026995543218673243
54,LRP + rollout + CAM (multiply),0.0007579968669462832,6.370288295890549e-06,3.1856907267728636e-06
54,saliency + rollout + CAM (sqrt),0.0023221767883285374,1.9535339216301646e-05,9.769451562103449e-06
54,saliency + rollout + CAM (multiply),0.002121855107608366,1.7836686028672472e-05,8.919934034964018e-06
55,LRP + saliency + rollout (sqrt),0.19064661412256714,0.0015909542789404936,0.0007962333008917108
55,LRP + saliency + rollout (multiply),0.019040460979581612,0.0001531552757710201,7.658350246923015e-05
55,LRP + saliency + CAM (sqrt),0.17514170705660068,0.0014311255715356373,0.0007161229265982398
55,LRP + saliency + CAM (multiply),0.029237340853481526,0.00023676969562835823,0.00011840212552808608
55,LRP + rollout + CAM (sqrt),0.13789452250050907,0.0011365701863139293,0.0005686660950895028
55,LRP + rollout + CAM (multiply),0.0,0.0,0.0
55,saliency + rollout + CAM (sqrt),0.033116401680533814,0.00027000623633807063,0.00013502880698522158
55,saliency + rollout + CAM (multiply),0.0225253151477578,0.00018303712664624264,9.15307211529176e-05
56,LRP + saliency + rollout (sqrt),0.7483756188118812,0.007476304750409265,0.00375563782375636
56,LRP + saliency + rollout (multiply),0.34047808062097557,0.002991354134094036,0.001498373333302279
56,LRP + saliency + CAM (sqrt),0.5664586583463338,0.005617143193062031,0.0028189604006324223
56,LRP + saliency + CAM (multiply),0.19587010538942679,0.001772415218115231,0.0008873786113805724
56,LRP + rollout + CAM (sqrt),0.3486756995982842,0.003961503561175873,0.001987867834155692
56,LRP + rollout + CAM (multiply),0.1957018747142204,0.0019897228644571033,0.0009968452642280447
56,saliency + rollout + CAM (sqrt),0.6551889048302247,0.0074059744358736445,0.0037226425560541077
56,saliency + rollout + CAM (multiply),0.09195605953224663,0.0008053066449435587,0.00040293044558750403
57,LRP + saliency + rollout (sqrt),0.1304592720970537,0.001049113932518734,0.0005248322706830716
57,LRP + saliency + rollout (multiply),0.030979202772963604,0.0002492250495225859,0.00012462805497787983
57,LRP + saliency + CAM (sqrt),0.0792894280762565,0.0006377527683436254,0.00031897809875457356
57,LRP + saliency + CAM (multiply),0.026906412478336222,0.0002164633444946156,0.00010824338761015857
57,LRP + rollout + CAM (sqrt),0.1347186147186147,0.001084282210925293,0.000542437072854772
57,LRP + rollout + CAM (multiply),0.047530329289428075,0.00038235199805931094,0.0001912125542807471
57,saliency + rollout + CAM (sqrt),0.11555459272097053,0.0009293107106979448,0.00046487136031609164
57,saliency + rollout + CAM (multiply),0.02889948006932409,0.00023249580235277386,0.00011626141632202216
58,LRP + saliency + rollout (sqrt),0.8205113373438223,0.006953547265003437,0.0034896161471439638
58,LRP + saliency + rollout (multiply),0.3178463399879008,0.0025816640431541803,0.0012925233159742254
58,LRP + saliency + CAM (sqrt),0.7323809523809524,0.006034977264606335,0.0030268760715163436
58,LRP + saliency + CAM (multiply),0.4752457226064798,0.003846518368070509,0.0019269766147746682
58,LRP + rollout + CAM (sqrt),0.7233560090702947,0.006411873265616225,0.0032175318708844484
58,LRP + rollout + CAM (multiply),0.356114693689544,0.003037810301148425,0.001521556282699007
58,saliency + rollout + CAM (sqrt),0.751890359168242,0.007015984528477724,0.003522581149873417
58,saliency + rollout + CAM (multiply),0.5726417629669444,0.0052254716976505,0.002620963724474571
59,LRP + saliency + rollout (sqrt),0.0868500740931641,0.0007198880008074709,0.000360105157117246
59,LRP + saliency + rollout (multiply),0.06582001031459515,0.000545305340280413,0.00027275027108064403
59,LRP + saliency + CAM (sqrt),0.058382149674192065,0.0004737946679671538,0.0002369534676283362
59,LRP + saliency + CAM (multiply),0.04502073323240966,0.0003653811996949815,0.00018272398180133254
59,LRP + rollout + CAM (sqrt),0.054038043835977094,0.00043854822908776626,0.00021932220622645324
59,LRP + rollout + CAM (multiply),0.029750543013229776,0.00024146569677945128,0.00012074742657047122
59,saliency + rollout + CAM (sqrt),0.12960177859151245,0.0010583556026766464,0.0005294721227050308
59,saliency + rollout + CAM (multiply),0.05857960903047456,0.00047539674930112673,0.00023775488860114908
60,LRP + saliency + rollout (sqrt),0.7727563589825628,0.0070445668568478535,0.0035364365341238125
60,LRP + saliency + rollout (multiply),0.2353148083010904,0.00195706452023397,0.0009795574128263452
60,LRP + saliency + CAM (sqrt),0.7424526692819375,0.006352212913685495,0.0031868560672892983
60,LRP + saliency + CAM (multiply),0.2004077291260415,0.0016538640327729871,0.0008276454822123942
60,LRP + rollout + CAM (sqrt),0.7427520738903618,0.006337015393438544,0.0031791689575473873
60,LRP + rollout + CAM (multiply),0.2561763924555034,0.0021156584319555836,0.0010589908801594233
60,saliency + rollout + CAM (sqrt),0.8104306598182537,0.007476387525600759,0.0037542379768112843
60,saliency + rollout + CAM (multiply),0.18120333772507685,0.0015090844984909156,0.000755167018931521
61,LRP + saliency + rollout (sqrt),0.39311850564023776,0.0030870910191781917,0.0015459317255622188
61,LRP + saliency + rollout (multiply),0.17933530101483847,0.001409471934213839,0.000705232970146171
61,LRP + saliency + CAM (sqrt),0.08074232806372053,0.0006348340466871645,0.00031751780890134225
61,LRP + saliency + CAM (multiply),0.014535236323939675,0.00011431259693815537,5.715956549826367e-05
61,LRP + rollout + CAM (sqrt),0.05369344600331541,0.0004222079472697882,0.00021114854793238984
61,LRP + rollout + CAM (multiply),0.01457566813568916,0.00011463055533893401,5.731856289881517e-05
61,saliency + rollout + CAM (sqrt),0.032446528928961306,0.00025515827085996365,0.00012759541394257744
61,saliency + rollout + CAM (multiply),0.011078316419358752,8.712677979898834e-05,4.356528775111056e-05
62,LRP + saliency + rollout (sqrt),0.5233484214748181,0.005686908716211799,0.0028555368465544417
62,LRP + saliency + rollout (multiply),0.0035116153430578066,3.249428303707816e-05,1.6256614409988064e-05
62,LRP + saliency + CAM (sqrt),0.0,0.0,0.0
62,LRP + saliency + CAM (multiply),0.0,0.0,0.0
62,LRP + rollout + CAM (sqrt),0.5660561320426214,0.00506703156608555,0.002541033883161211
62,LRP + rollout + CAM (multiply),0.0,0.0,0.0
62,saliency + rollout + CAM (sqrt),0.0,0.0,0.0
62,saliency + rollout + CAM (multiply),0.0,0.0,0.0
63,LRP + saliency + rollout (sqrt),0.32021312442085753,0.002521873165453373,0.0012625285511635854
63,LRP + saliency + rollout (multiply),0.13789908179597338,0.001086819410050258,0.0005437051596855743
63,LRP + saliency + CAM (sqrt),0.40443096622020047,0.003184083957416442,0.0015945806179904962
63,LRP + saliency + CAM (multiply),0.15607362479993261,0.0012299697370352584,0.000615363307640469
63,LRP + rollout + CAM (sqrt),0.36806082048690086,0.002898156825655147,0.0014511812883055563
63,LRP + rollout + CAM (multiply),0.1762909611658664,0.0013891858741818452,0.0006950757317849638
63,saliency + rollout + CAM (sqrt),0.3627958891416056,0.0028567593152500318,0.0014304228445179276
63,saliency + rollout + CAM (multiply),0.10498273102518743,0.0008275042149180335,0.00041392336912531887
64,LRP + saliency + rollout (sqrt),0.51837480027391,0.0048149320137324154,0.002414522860619515
64,LRP + saliency + rollout (multiply),0.4350488752797079,0.003918299114511072,0.001963726870790068
64,LRP + saliency + CAM (sqrt),0.3771501925545571,0.003118804918115448,0.0015618379930647588
64,LRP + saliency + CAM (multiply),0.2501925545571245,0.0020700283473866557,0.001036086537945274
64,LRP + rollout + CAM (sqrt),0.42400513478818996,0.0035055879262584776,0.0017558716443474807
64,LRP + rollout + CAM (multiply),0.19358151476251603,0.0016020184582697032,0.0008016513592721771
64,saliency + rollout + CAM (sqrt),0.6102208201892745,0.005128074617939354,0.002570812979734913
64,saliency + rollout + CAM (multiply),0.30641848523748394,0.002534637569126479,0.0012689269194845402
65,LRP + saliency + rollout (sqrt),0.041750595129097234,0.0003360272995652426,0.0001680418831127194
65,LRP + saliency + rollout (multiply),0.03069034975279253,0.0002470205358665417,0.0001235255246039113
65,LRP + saliency + CAM (sqrt),0.45923545949103656,0.003701216107558317,0.0018540621103436707
65,LRP + saliency + CAM (multiply),0.2551913568943417,0.0020521305358820238,0.001027119159236341
65,LRP + rollout + CAM (sqrt),0.48858380976657806,0.0039475720534141775,0.001977735040108207
65,LRP + rollout + CAM (multiply),0.25961855254969435,0.0020886076788138403,0.001045397399153865
65,saliency + rollout + CAM (sqrt),0.5158300057045065,0.004255773518016883,0.0021326578639252847
65,saliency + rollout + CAM (multiply),0.06284850883188833,0.0005148637055274318,0.00025751681561221124
66,LRP + saliency + rollout (sqrt),0.002552391187533584,2.2031872001781102e-05,1.1018980193383103e-05
66,LRP + saliency + rollout (multiply),0.001372495196266813,1.159684496235954e-05,5.799463259675317e-06
66,LRP + saliency + CAM (sqrt),0.0016357688113413304,1.3915794368625915e-05,6.95935591161038e-06
66,LRP + saliency + CAM (multiply),0.0010376314333148866,8.697938849430851e-06,4.349597444756488e-06
66,LRP + rollout + CAM (sqrt),0.0015038621915373573,1.2756311257473676e-05,6.379409585642849e-06
66,LRP + rollout + CAM (multiply),0.0010384934921074495,8.697969111192228e-06,4.349597444756488e-06
66,saliency + rollout + CAM (sqrt),0.002554793599569719,2.2031961418556826e-05,1.1018980193383103e-05
66,saliency + rollout + CAM (multiply),0.001373532037634778,1.1596881946351084e-05,5.799463259675317e-06
67,LRP + saliency + rollout (sqrt),0.7760039499670837,0.00653289360424174,0.0032776697193369307
67,LRP + saliency + rollout (multiply),0.14014635806671205,0.001144248224747859,0.0005724625692203525
67,LRP + saliency + CAM (sqrt),0.6214189416919447,0.005113378331062647,0.0025633949289618095
67,LRP + saliency + CAM (multiply),0.1695534046527424,0.0013872284675675432,0.0006941152099168452
67,LRP + rollout + CAM (sqrt),0.4888003657023444,0.00518325776579777,0.00260162861603785
67,LRP + rollout + CAM (multiply),0.19238476953907815,0.0019315881970525242,0.0009676598619972444
67,saliency + rollout + CAM (sqrt),0.6625156707062265,0.005494865416695116,0.0027552585222888493
67,saliency + rollout + CAM (multiply),0.31283967391304346,0.002557616667829535,0.0012804809380739398
68,LRP + saliency + rollout (sqrt),0.19747187943649666,0.0016399616458022946,0.0008207892422480071
68,LRP + saliency + rollout (multiply),0.0842674588050667,0.0006821867363115726,0.00034122953842662205
68,LRP + saliency + CAM (sqrt),0.25528743390707614,0.0020578776677084147,0.0010300434054866805
68,LRP + saliency + CAM (multiply),0.05860805860805861,0.0004683267913556495,0.00023421941047972993
68,LRP + rollout + CAM (sqrt),0.24785213655889668,0.001988384614346909,0.0009952055377457517
68,LRP + rollout + CAM (multiply),0.07514072894751805,0.0005996668819840601,0.0002999234020823286
68,saliency + rollout + CAM (sqrt),0.2588011948965633,0.002101524727600909,0.00105194473602088
68,saliency + rollout + CAM (multiply),0.13207019897160743,0.0010719485954604135,0.0005362989020965134
69,LRP + saliency + rollout (sqrt),0.2590934087516694,0.002117132370523843,0.0010596879350769238
69,LRP + saliency + rollout (multiply),0.0690549139759604,0.0005647075149143174,0.00028243350361813706
69,LRP + saliency + CAM (sqrt),0.33419750176761726,0.002729993444550297,0.0013668624850870933
69,LRP + saliency + CAM (multiply),0.10723544661795899,0.0008767979979457875,0.00043859127694966676
69,LRP + rollout + CAM (sqrt),0.3539424471414396,0.0029750619617444373,0.0014899250924656445
69,LRP + rollout + CAM (multiply),0.22816790898391526,0.0018669982065132428,0.0009343761416627333
69,saliency + rollout + CAM (sqrt),0.39940302750337575,0.003603489229125811,0.0018057750743275657
69,saliency + rollout + CAM (multiply),0.23479373682625715,0.0020019827267210135,0.0010021730350227183
70,LRP + saliency + rollout (sqrt),0.395,0.004058947618036035,0.002035622400964096
70,LRP + saliency + rollout (multiply),0.1433182698515171,0.0013186238793676942,0.0006600411485112405
70,LRP + saliency + CAM (sqrt),0.28794111279497725,0.0026316310176299493,0.0013181001914713962
70,LRP + saliency + CAM (multiply),0.14772727272727273,0.0012360364036490806,0.0006184169319384596
70,LRP + rollout + CAM (sqrt),0.39600420609884335,0.003723297500961473,0.0018661523763463452
70,LRP + rollout + CAM (multiply),0.2261904761904762,0.0019934870185788238,0.0009979901449712
70,saliency + rollout + CAM (sqrt),0.5359570661896244,0.005912669710494298,0.00296919411552504
70,saliency + rollout + CAM (multiply),0.22910216718266255,0.0020506953262555312,0.0010267306754619297
71,LRP + saliency + rollout (sqrt),0.36144396714145755,0.0029308971930976026,0.0014675992878654999
71,LRP + saliency + rollout (multiply),0.22420679779938202,0.0018190728720592546,0.0009103644456630238
71,LRP + saliency + CAM (sqrt),0.36996005727635844,0.0029998493658853756,0.0015021778365579106
71,LRP + saliency + CAM (multiply),0.09676690029391816,0.0007855118337602464,0.0003929102346996042
71,LRP + rollout + CAM (sqrt),0.40464941882264716,0.00329689397883047,0.0016512022012765298
71,LRP + rollout + CAM (multiply),0.14590398673600122,0.0011841492811002802,0.0005924254006062569
71,saliency + rollout + CAM (sqrt),0.6132613039295494,0.005058519075353744,0.0025358622390620096
71,saliency + rollout + CAM (multiply),0.25171452257140703,0.0020420253712481605,0.001022056217988067
72,LRP + saliency + rollout (sqrt),0.5160722665415298,0.005089453008174478,0.0025532428622090453
72,LRP + saliency + rollout (multiply),0.20553304457174795,0.0017061224395115225,0.0008537895545145501
72,LRP + saliency + CAM (sqrt),0.520321984692531,0.004565583512951934,0.0022885739044533455
72,LRP + saliency + CAM (multiply),0.11219784826044432,0.0009317112507324318,0.00046607274797769117
72,LRP + rollout + CAM (sqrt),0.5584722567802936,0.005194769125551055,0.0026054801565029337
72,LRP + rollout + CAM (multiply),0.20370886781929726,0.0016945191410492912,0.0008479854107041181
72,saliency + rollout + CAM (sqrt),0.463245492371706,0.004637788487685214,0.0023263008392211534
72,saliency + rollout + CAM (multiply),0.21393357550596784,0.0019117654730981903,0.0009571033143402401
73,LRP + saliency + rollout (sqrt),0.6545519119213922,0.00558477514941723,0.0028007047097833694
73,LRP + saliency + rollout (multiply),0.429178814382896,0.0035726293915254964,0.001789634606558988
73,LRP + saliency + CAM (sqrt),0.5191037735849057,0.0044488643369251695,0.002229824947091046
73,LRP + saliency + CAM (multiply),0.42104618400098004,0.0034758425403888455,0.0017410059843598195
73,LRP + rollout + CAM (sqrt),0.5303326810176126,0.004655077641885393,0.0023336673174121875
73,LRP + rollout + CAM (multiply),0.3966922339405561,0.0033473158774012693,0.0016766743695755025
73,saliency + rollout + CAM (sqrt),0.5151157065484983,0.0052800090439459055,0.002649753361706784
73,saliency + rollout + CAM (multiply),0.34619809643342747,0.0033452573397321065,0.0016766743695755025
74,LRP + saliency + rollout (sqrt),0.6245254802714828,0.005429190021650758,0.0027226243109438565
74,LRP + saliency + rollout (multiply),0.3722118959107807,0.0032078173025900823,0.0016067946753111283
74,LRP + saliency + CAM (sqrt),0.4758248350329934,0.003969753401841441,0.001988934981986247
74,LRP + saliency + CAM (multiply),0.28135552339604436,0.0023371683397339156,0.0011699912539016425
74,LRP + rollout + CAM (sqrt),0.5214349178143047,0.0046961576028491025,0.0023545259053014194
74,LRP + rollout + CAM (multiply),0.26864955624850084,0.002244055007398369,0.0011233520826145218
74,saliency + rollout + CAM (sqrt),0.5542991252400256,0.005195018141571243,0.002605775634493328
74,saliency + rollout + CAM (multiply),0.30488394584139267,0.0025262921703975054,0.0012647740858722427
75,LRP + saliency + rollout (sqrt),0.20936576494657877,0.0017352137867539695,0.000868505592006689
75,LRP + saliency + rollout (multiply),0.08037626185377791,0.0006604270656961551,0.0003303653192902751
75,LRP + saliency + CAM (sqrt),0.31812296058424405,0.002570712378637221,0.0012870940634829495
75,LRP + saliency + CAM (multiply),0.13992522680331512,0.0011208861702605567,0.0005607723402605622
75,LRP + rollout + CAM (sqrt),0.3448499132371604,0.0027861733818013807,0.0013951202747700645
